Title,Category,Auther,Date,Location,Content,URL
रौतहट बमकाण्डका अभियुक्त महताब पनि जेल चलान,स्थानीय,प्रतीक दैनिक,"मंसिर २८, २०७७",रौतहट,,https://eprateekdaily.com/2020/12/13/6697
हात्ती देखेपछि भाग्ने क्रममा वृद्धको मृत्यु,स्थानीय,प्रतीक दैनिक,"मंसिर २९, २०७७",सप्तरी,,https://eprateekdaily.com/2020/12/14/6738
विद्यार्थीलाई न्यानो कपडा वितरण,स्थानीय,प्रतीक दैनिक,"मंसिर २९, २०७७",ठोरी,,https://eprateekdaily.com/2020/12/14/6733
"पर्यटकको गन्तव्य बन्दै सिराहा, बन्दीपुरको बाबाताल",स्थानीय,प्रतीक दैनिक,"मंसिर २९, २०७७",सिराहा,,https://eprateekdaily.com/2020/12/14/6730
श्रीमद्भागवत महायज्ञको समापन,स्थानीय,प्रतीक दैनिक,"मंसिर २८, २०७७",पर्सागढी,,https://eprateekdaily.com/2020/12/13/6689
कोरोनाबाट निजगढमा थप एकजनाको मृत्यु,स्थानीय,प्रतीक दैनिक,"मंसिर २९, २०७७",निजगढ,,https://eprateekdaily.com/2020/12/14/6728
टिपर र चालकमाथि अनुसन्धान शुरू,स्थानीय,प्रतीक दैनिक,"मंसिर २९, २०७७",निजगढ,,https://eprateekdaily.com/2020/12/14/6736
गहुँखेती गरेका किसानले मल पाएनन्,स्थानीय,प्रतीक दैनिक,"मंसिर २८, २०७७",पंचगावाँ,,https://eprateekdaily.com/2020/12/13/6700
क्षतिपूर्ति बुझेर प्रहरीले चोरलाई छाड्यो,स्थानीय,प्रतीक दैनिक,"मंसिर २७, २०७७",परवानीपुर,,https://eprateekdaily.com/2020/12/12/6645
निजगढका चारवटा पसललाई कारबाई,स्थानीय,प्रतीक दैनिक,"मंसिर २७, २०७७",परवानीपुर,,https://eprateekdaily.com/2020/12/12/6647
लोकतन्त्र र गणतन्त्र स्थापनामा सञ्चारमाध्यमको भूमिका महत्वपूर्ण –मुख्यमन्त्री गद्दी,स्थानीय,प्रतीक दैनिक,"मंसिर २७, २०७७",वीरगंज,,https://eprateekdaily.com/2020/12/12/6653
बारामा ७६ जनाद्वारा रक्तदान,स्थानीय,प्रतीक दैनिक,"मंसिर २७, २०७७",वीरगंज,,https://eprateekdaily.com/2020/12/12/6650
चाहे भने प्रचण्ड फिनिक्स बन्न सक्छन्,स्थानीय,प्रतीक दैनिक,"मंसिर २८, २०७७",ओलीले नै खाने सम्भावना देखिंदैछ। अतः भारुण्डको जुन मुखले अमृतफल खायो त्यही मुखले विषफल पनि खाने देखिन्छ। प्रचण्ड परिवर्तनका संवाहक हुन् र ओली त्यसका अवरोधक। मृत्यु त खैर हुन्छ नै भारुण्ड–नेकपाको,"–डा. शिवशङ्कर यादवछपकैया, वीरगंज",https://eprateekdaily.com/2020/12/13/6663
"जिप्रका, रौतहटको भवन उद्घाटन",स्थानीय,प्रतीक दैनिक,"मंसिर २८, २०७७",रौतहट,,https://eprateekdaily.com/2020/12/13/6686
विपद् परामर्श समिति गठन,स्थानीय,प्रतीक दैनिक,"मंसिर २८, २०७७",पंचगावाँ,,https://eprateekdaily.com/2020/12/13/6672
गोठमा आगलागी,स्थानीय,प्रतीक दैनिक,"मंसिर २८, २०७७",पर्सागढी,,https://eprateekdaily.com/2020/12/13/6675
उधारो सय रूपैयाँ माग्दा ज्यान गयो,स्थानीय,प्रतीक दैनिक,"मंसिर २८, २०७७",पंचगावाँ,,https://eprateekdaily.com/2020/12/13/6684
